title,release_date,rating_count,rating_avg,movieId,movieIdx
b'Crying Freeman',1995-04-23,0,,9501,2811
b'Man on Fire',2004-04-23,0,,9509,2813
b'Chopper',2000-06-21,0,,9519,2815
b'Analyze This',1999-03-05,0,,9535,2818
b'The Hitcher',1986-01-17,0,,9542,2819
b'Another 48 Hrs.',1990-06-08,4,3.00,5027,1899
b'The Exorcist',1973-12-26,0,,9552,2821
b'A Perfect World',1993-11-24,2,1.50,9559,2822
b'The Dentist',1996-06-07,0,,9568,2825
b'Hard to Kill',1990-02-09,0,,9569,2826
b'Demolition Man',1993-10-08,95,3.11,442,171
b'Superman III',1983-06-17,1,3.00,9531,2816
b'Pope Joan',2009-10-22,1,5.00,9503,2812
b'Mississippi Burning',1988-12-08,11,4.27,4326,1663
b'Coneheads',1993-07-23,1,3.00,9612,2833
b'Mad City',1997-11-07,8,2.75,1667,605
b'The Black Hole',1979-12-18,0,,9570,2827
b'Blood Work',2002-08-09,0,,9573,2828
b'Christiane F.',1981-04-02,0,,9589,2829
b'Open Water 2: Adrift',2006-07-10,0,,9592,2830
b'Vidocq',2001-09-18,0,,9597,2831
b'The Blob',1988-08-05,0,,9599,2832
b'Happy Gilmore',1996-02-16,0,,9614,2834
b'The Juror',1996-02-02,1,2.00,9623,2835
b'The Negotiator',1998-07-29,0,,9631,2836
b'Sudden Death',1995-10-27,20,3.15,9,6
b'Lethal Weapon 4',1998-07-10,43,3.14,1918,669
b'Friday the 13th Part 2',1981-05-01,1,4.00,9725,2842
b'Species III',2004-11-26,2,3.50,9711,2840
b'A Good Year',2006-09-09,1,4.00,9726,2843
b'Supergirl',1984-07-01,0,,9651,2837
b'Ringu 2',1999-01-23,0,,9669,2838
b'Hope Floats',1998-05-29,0,,9715,2841
b'Friday the 13th: A New Beginning',1985-03-22,0,,9731,2845
b'Hannibal',2001-02-08,0,,9740,2846
b'Senior Year',2022-05-11,0,,800937,9567
b'The Russia House',1990-12-21,1,2.00,5033,1900
b'Friday the 13th: The Final Chapter',1984-04-13,1,2.00,9730,2844
b'Kundun',1997-12-25,1,2.00,9746,2847
b'Head of State',2003-03-28,2,2.50,6265,2199
b'Conan the Destroyer',1984-06-29,5,3.80,5040,1902
b'48 Hrs.',1982-12-07,16,3.63,5049,1907
b'Kung Pow: Enter the Fist',2002-01-25,5,2.20,5047,1905
b'Goal!',2005-09-29,0,,9763,2849
b'Serendipity',2001-10-05,0,,9778,2851
b'My Brother Is an Only Child',2007-03-28,0,,9789,2852
b'(T)Raumschiff Surprise - Periode 1',2004-07-14,0,,9805,2854
b'The Incredibles',2004-10-27,0,,9806,2855
"b""Let's Go to Prison""",2006-11-17,0,,9809,2856
b'Thursday',1998-09-25,47,2.53,9812,2857
b'The Quiet',2005-09-12,0,,9813,2858
b'Half Light',2006-01-17,1,4.00,9756,2848
b'Detroit Rock City',1999-08-13,6,3.00,2772,1045
b'Philadelphia',1993-12-22,1,4.00,9800,2853
b'The Bonfire of the Vanities',1990-12-21,12,2.58,3130,1207
b'Rat Race',2001-08-17,1,3.00,9896,2869
b'The Siege',1998-11-06,1,3.00,9882,2867
b'Goal! II: Living the Dream',2007-02-09,0,,9815,2859
b'Rest Stop',2006-10-07,1,1.00,9841,2863
b'Beyond Borders',2003-10-23,0,,9839,2862
b'F/X',1986-02-07,0,,9873,2865
b'Striptease',1996-06-28,0,,9879,2866
b'Johnny Mnemonic',1995-05-26,0,,9886,2868
b'The Enigma of Kaspar Hauser',1974-11-01,4,4.00,5056,1909
b'Dragon: The Bruce Lee Story',1993-05-07,8,3.38,5055,1908
b'Swordfish',2001-06-07,33,3.09,4344,1669
b'Save the Last Dance 2',2006-10-10,1,3.00,9817,2860
b'Shallow Grave',1994-12-22,1,3.00,9905,2871
b'Barnyard',2006-08-04,1,5.00,9907,2872
b'The Wild',2006-03-06,0,,9904,2870
b'Asterix and Cleopatra',1968-12-16,0,,9929,2874
b'Down and Out in Beverly Hills',1986-01-31,0,,9941,2875
b'The Fox and the Hound 2',2006-11-09,0,,9948,2876
b'Premonition',2007-02-08,0,,9963,2878
b'Bad Taste',1987-12-01,0,,9964,2879
b'Deck the Halls',2006-11-22,0,,9969,2882
b'Lock Up',1989-08-04,0,,9972,2883
b'Maximum Overdrive',1986-07-25,0,,9980,2885
b'The Great Mouse Detective',1986-07-02,0,,9994,2886
b'Gabriel',2007-11-15,0,,9997,2887
b'M*A*S*H',1970-02-18,60,3.85,5060,1910
b'The Dirty Dozen',1967-06-15,36,3.67,2944,1119
b'Family Plot',1976-04-09,2,4.50,2177,774
b'See No Evil',2006-05-19,1,3.00,10007,2888
b'The Count of Monte Cristo',2002-01-23,23,3.96,5064,1912
b'The Breed',2006-05-17,1,5.00,10063,2902
b'Peggy Sue Got Married',1986-10-10,0,,10013,2892
b'The Secret of My Success',1987-04-10,0,,10021,2896
b'The Messenger: The Story of Joan of Arc',1999-10-27,0,,10047,2898
b'When a Stranger Calls',2006-02-03,0,,10053,2899
b'Spy Kids',2001-03-18,0,,10054,2900
b'Escape from L.A.',1996-08-09,0,,10061,2901
b'Just My Luck',2006-02-28,1,4.00,10025,2897
b'The Wraith',1986-11-21,1,4.00,10017,2894
b'Cursed',2005-02-25,1,4.00,10012,2891
b'Beauty and the Beast',1991-10-22,1,4.00,10020,2895
b'The Fast and the Furious',2001-06-22,40,3.48,4369,1679
b'Seconds',1966-10-05,1,5.00,5062,1911
b'Big Fat Liar',2002-02-08,3,3.00,5092,1918
b'Blood and Chocolate',2007-01-26,2,2.00,10075,2905
b'The Hunger Games: Mockingjay - Part 2',2015-11-18,4,3.00,135133,6434
"b""The Son's Room""",2001-03-09,3,3.67,5073,1915
b'King Kong vs. Godzilla',1962-08-11,5,2.80,2365,852
b'Iron Man 2',2010-04-28,1,5.00,10138,2910
b'Colors',1988-04-15,1,1.00,10126,2908
b'Edison',2005-07-29,0,,10064,2903
b'A Nightmare on Elm Street 3: Dream Warriors',1987-02-27,0,,10072,2904
b'Cyborg',1989-04-07,1,3.00,10134,2909
b'The King and the Mockingbird',1980-03-19,2,3.00,22504,3678
b'Material Girls',2006-08-18,0,,10118,2907
b'A Walk to Remember',2002-01-25,11,3.00,5066,1914
b'The Aristocats',1970-12-24,1,3.00,10112,2906
b'The Mothman Prophecies',2002-01-25,8,2.63,5065,1913
b'The Pledge',2001-01-19,13,3.31,4056,1582
b'Papillon',1973-12-13,21,4.05,3198,1232
"b""Marvin's Room""",1996-12-18,10,3.60,1399,528
b'Sliding Doors',1998-04-23,1,2.00,10215,2923
b'The Forgotten',2004-09-24,0,,10145,2911
b'Bad Santa',2003-11-26,0,,10147,2912
b'Smoke',1995-06-09,0,,10149,2913
b'U Turn',1997-10-03,0,,10155,2914
b'Are We Done Yet?',2007-04-04,0,,10172,2916
b'The Caine Mutiny',1954-06-23,0,,10178,2918
b'The Rocker',2008-08-20,0,,10186,2920
b'Kickboxer',1989-04-20,0,,10222,2924
b'Marked for Death',1990-10-05,1,4.00,10173,2917
b'Collateral Damage',2002-02-06,3,2.67,5093,1919
b'Waterworld',1995-07-28,113,2.84,208,75
b'Friday the 13th Part VI: Jason Lives',1986-08-01,0,,10225,2925
b'Girl in the Basement',2021-02-27,2,4.00,801335,9568
b'Little Buddha',1993-12-01,11,3.18,365,133
b'Nine',2009-12-03,2,4.00,10197,2922
b'Miami Supercops',1985-12-12,0,,10295,2929
b'Poltergeist III',1988-06-10,0,,10306,2930
b'Night of the Living Dead',1968-10-04,0,,10331,2932
b'Moby Dick',1956-06-27,0,,10339,2933
b'K-9',1989-04-28,0,,10345,2934
b'Thunderbolt',1995-09-08,0,,10348,2936
b'Wishmaster',1997-09-19,0,,10351,2938
b'The Visitors II: The Corridors of Time',1998-02-11,0,,10353,2939
b'The Dark Half',1993-04-23,1,2.00,10349,2937
b'Our Brand Is Crisis',2015-09-11,1,2.00,10317,2931
b'Re-Animator',1985-10-18,15,3.80,3018,1156
b'The Madagascar Penguins in a Christmas Caper',2005-09-23,1,3.00,10258,2928
b'The Machinist',2004-02-09,20,4.05,8950,2715
b'PlayTime',1967-12-16,1,3.00,10227,2926
"b""Baby's Day Out""",1994-07-01,1,3.00,5096,1920
b'All the Boys Love Mandy Lane',2006-09-09,0,,9022,2737
b'Misery',1990-11-30,45,4.02,3499,1357
b'Purple Noon',1960-03-10,0,,10363,2941
b'An American Tail: Fievel Goes West',1991-11-21,0,,10380,2944
b'Romper Stomper',1992-03-05,0,,10412,2949
b'Nowhere to Run',1993-01-15,0,,10413,2950
b'Raise the Red Lantern',1991-12-18,2,4.50,10404,2948
"b""Angela's Ashes""",1999-12-25,1,1.00,10397,2945
b'War of the Buttons',1962-04-18,1,3.00,10421,2951
b'D-Tox',2002-01-04,2,2.50,10375,2943
b'Mansfield Park',1999-11-12,1,1.00,10399,2946
b'Ginger Snaps 2: Unleashed',2004-01-30,1,4.00,10361,2940
b'Battle for the Planet of the Apes',1973-06-15,8,2.88,2531,947
b'Poison Ivy',1992-05-08,0,,9264,2761
b'The Death and Life of Bobby Z',2007-07-23,0,,10425,2952
b'Manhattan Murder Mystery',1993-05-02,0,,10440,2955
b'Shadowlands',1993-12-25,0,,10445,2956
b'When a Man Loves a Woman',1994-04-29,0,,10449,2957
b'Queen Margot',1994-05-13,0,,10452,2959
b'DragonHeart: A New Beginning',2000-08-08,0,,10473,2960
b'The Basketball Diaries',1995-04-21,0,,10474,2961
b'Rules of Engagement',2000-04-07,0,,10479,2962
b'The ComDads',1983-11-23,0,,10484,2963
b'The Gendarme and the Creatures from Outer Space',1979-01-31,0,,10516,2964
b'Death and the Maiden',1994-05-04,0,,10531,2965
b'The Doors',1991-03-01,0,,10537,2966
b'Fear',1996-04-12,0,,10543,2967
b'Rocky',1976-11-21,13,4.00,1366,517
b'8-Bit Christmas',2021-11-24,0,,802217,9569
b'Eat Drink Man Woman',1994-08-03,1,3.00,10451,2958
b'Ginger Snaps',2000-08-01,4,3.25,6820,2329
b'Center Stage',2000-05-12,1,1.00,10560,2971
b'The Hunchback of Notre Dame',1996-06-21,0,,10545,2968
b'The Crow: City of Angels',1996-08-29,0,,10546,2969
b'Three to Tango',1999-10-22,0,,10563,2972
b'The Cat in the Hat',2003-11-21,0,,10588,2975
b'George of the Jungle',1997-07-15,0,,10603,2976
"b""Don't Be a Menace to South Central While Drinking Your Juice in the Hood""",1996-01-12,0,,10607,2977
b'The Englishman Who Went Up a Hill But Came Down a Mountain',1995-05-12,0,,10612,2978
b'The Last Metro',1980-09-17,1,2.00,4840,1833
b'Tequila Sunrise',1988-12-02,10,3.40,2802,1058
"b""Cat's Eye""",1985-04-12,1,1.00,10552,2970
b'Mr. Nice Guy',1997-01-31,0,,10622,2979
"b""Child's Play""",1988-11-09,1,3.00,10585,2973
b'The Ghost and the Darkness',1996-10-11,1,2.00,10586,2974
b'Urban Legend',1998-09-25,11,3.45,2279,806
"b""Breakfast at Tiffany's""",1961-10-06,26,3.58,164,59
b'Cobra',1986-03-21,2,3.50,6800,2323
b'The Conformist',1971-01-29,0,,8416,2625
b'Cradle 2 the Grave',2003-02-28,0,,10623,2980
b'In the Heat of the Night',1967-08-02,0,,10633,2982
b'Friday',1995-04-26,0,,10634,2983
b'Futureworld',1976-08-13,0,,10640,2984
b'Magnum Force',1973-12-23,0,,10648,2985
b'Hamburger Hill',1987-08-07,0,,10652,2986
b'Subway',1985-04-10,0,,10656,2987
b'[REC]\xc2\xb2',2009-09-15,0,,10664,2989
b'Mean Girls',2004-04-30,3,4.00,10625,2981
b'Rookie of the Year',1993-07-07,1,4.00,5102,1921
b'Kabhi Khushi Kabhie Gham',2001-12-14,1,4.00,10757,3003
b'Birth',2004-10-29,1,1.00,10740,2998
b'The Rock',1996-06-07,137,3.80,733,252
b'Gridiron Gang',2006-09-15,0,,9766,2850
b'Mulan',1998-06-18,0,,10674,2990
b'Looney Tunes: Back in Action',2003-11-14,0,,10715,2993
b'Elf',2003-10-09,0,,10719,2994
b'Bulletproof',1996-09-06,0,,10723,2995
b'The Client',1994-07-20,0,,10731,2996
b'Anything Else',2003-08-27,0,,10739,2997
"b""St. Trinian's""",2007-12-21,0,,10748,3000
b'Shallow Hal',2001-11-01,23,2.91,4890,1852
b'A Short Film About Killing',1988-03-11,0,,10754,3002
b'Conan the Barbarian',1982-04-02,2,3.00,9387,2786
b'Courage Under Fire',1996-07-04,2,3.50,10684,2991
b'The Cable Guy',1996-06-10,60,2.68,784,274
b'The Sheriff and the Satellite Kid',1979-08-10,1,1.00,10770,3005
b'DuckTales: The Movie - Treasure of the Lost Lamp',1990-08-03,1,2.00,10837,3014
b'Damien: Omen II',1978-06-09,0,,10766,3004
b'Empire of the Wolves',2005-04-20,0,,10799,3007
b'Showgirls',1995-09-22,0,,10802,3008
b'Water Lilies',2007-05-17,0,,10818,3009
b'Matilda',1996-08-02,0,,10830,3012
b'Dagon',2001-10-12,0,,10836,3013
b'2001 Maniacs',2005-05-12,0,,10845,3015
b'Wicked Little Things',2006-11-17,0,,10854,3016
b'Naked Weapon',2002-11-15,0,,10855,3017
b'Django',1966-04-06,1,2.00,10772,3006
b'Maximum Risk',1996-09-13,0,,10861,3020
b'The Parent Trap',1998-07-28,1,2.00,9820,2861
b'Candyman: Farewell to the Flesh',1995-03-17,1,4.00,10824,3011
b'Wrong Turn',2003-05-30,4,3.00,6379,2226
b'Shakespeare in Love',1998-01-29,123,4.04,2396,873
"b""Heaven's Gate""",1980-11-19,1,3.00,10935,3031
b'Willard',2003-03-14,2,4.50,10929,3030
b'Muppet Treasure Island',1996-02-16,0,,10874,3021
b'The Unknown Woman',2006-10-09,0,,10886,3022
b'Tremors 4: The Legend Begins',2004-01-02,0,,10891,3023
b'Pinocchio',1940-02-23,0,,10895,3024
b'The Little Mermaid II: Return to the Sea',2000-01-23,0,,10898,3026
b'Surveillance',2008-02-08,0,,10900,3027
b'The Man with One Red Shoe',1985-07-18,0,,10905,3028
b'The Adventures of Robin Hood',1938-05-13,0,,10907,3029
b'Gorgeous',1999-02-12,0,,10951,3032
b'New Jack City',1991-03-08,0,,10952,3033
"b""Ripley's Game""",2002-09-02,1,4.00,10955,3034
b'Showtime',2002-03-14,5,2.80,5220,1947
b'Vampires',1998-10-30,4,3.50,2328,830
b'Damage',1992-12-02,1,4.00,11012,3045
b'The Birdcage',1996-03-08,1,5.00,11000,3041
b'Joe Dirt',2001-04-10,0,,10956,3035
b'Silent Movie',1976-06-17,0,,10970,3036
b'The Taming of the Scoundrel',1980-12-20,0,,10986,3037
b'Pok\xc3\xa9mon 3: The Movie',2000-07-08,0,,10991,3039
b'The Postman',1994-04-07,0,,11010,3044
b'The Relic',1997-01-10,0,,11015,3046
b'Billy Madison',1995-02-10,0,,11017,3047
b'Cousins',2019-12-10,1,4.00,613868,9166
b'The Fan',1996-08-15,1,1.00,9566,2824
b'Saturday Night Fever',1977-12-16,2,2.50,11009,3043
b'John Q',2002-02-15,5,4.00,5108,1925
b'Return to Never Land',2002-02-14,2,3.00,5109,1926
b'The Matrix',1999-03-30,263,4.31,2571,964
b'Hairspray',1988-02-26,1,2.00,11054,3055
b'The Ref',1994-03-09,18,3.72,514,200
b'Picnic at Hanging Rock',1975-09-02,1,1.00,11020,3049
b'Year of the Dragon',1985-08-16,0,,11018,3048
b'New York Minute',2004-05-07,0,,11025,3050
b'Daft Punk & Leiji Matsumoto - Interstella 5555 - The 5tory of the 5ecret 5tar 5ystem',2003-05-28,0,,11049,3052
b'The Last Temptation of Christ',1988-05-28,0,,11051,3054
b'Terms of Endearment',1983-11-20,1,4.00,11050,3053
b'City Hall',1996-02-16,2,2.00,11062,3057
b'Footloose',1984-02-17,25,3.60,3791,1469
b'Super Troopers',2001-01-18,12,3.58,5110,1927
b'Queen of the Damned',2002-02-10,7,2.14,5128,1932
b'The Good Girl',2002-01-12,12,3.83,5505,2034
b'We Are Marshall',2006-12-12,1,1.00,11170,3071
b'The Celebration',1998-06-19,3,5.00,309,111
b'Boomerang',1992-06-30,0,,11066,3058
b'Problem Child',1990-07-27,0,,11077,3060
b'The Final Cut',2004-10-15,0,,11099,3061
b'Chungking Express',1994-07-14,0,,11104,3063
b'Poltergeist II: The Other Side',1986-05-23,0,,11133,3066
b'Laws of Attraction',2004-04-04,0,,11141,3068
b'Coco Before Chanel',2009-04-22,0,,11156,3070
b'Mask',1985-03-08,0,,11177,3072
b'French Fried Vacation',1978-11-11,1,1.00,11183,3073
b'Kinsey',2004-09-04,0,,11184,3074
"b""Child's Play 2""",1990-11-09,0,,11186,3075
b'Stalingrad',1993-01-20,1,1.00,11101,3062
b'Mean Machine',2001-12-26,2,4.00,5134,1933
b'They Called Him Bulldozer',1978-09-15,1,4.00,11144,3069
b'Striking Distance',1993-09-17,1,4.00,11074,3059
b'Wait Until Dark',1967-10-26,1,2.00,11206,3079
b'The Next Karate Kid',1994-07-18,1,4.00,11231,3084
b'Drunken Master',1978-10-05,1,5.00,11230,3083
b'The Transformers: The Movie',1986-08-08,10,3.60,4006,1556
b'Catch-22',1970-06-24,0,,10364,2942
b'City Hunter',1993-01-16,0,,11198,3076
b'Wheels on Meals',1984-08-17,0,,11205,3078
b'Wicker Park',2004-09-03,0,,11208,3080
b'Bring It On: All or Nothing',2006-08-08,0,,11211,3081
b'Angel-A',2005-12-21,0,,11227,3082
b'The Secret Garden',1993-08-13,0,,11236,3085
b'Cowboy Bebop: The Movie',2001-09-01,0,,11299,3088
b'Seed of Chucky',2004-11-12,1,4.00,11249,3087
b'The Fox and the Child',2007-12-27,3,3.67,5139,1934
b'Loro 1',2018-04-24,1,3.00,417670,7951
b'Wild Strawberries',1957-12-26,8,4.25,5147,1936
b'The Dead Zone',1983-10-21,1,3.00,11336,3093
b'Giant',1956-11-08,0,,1712,619
b'Digimon: The Movie',2000-03-04,1,4.00,3945,1524
b'Hackers',1995-09-14,0,,10428,2953
b'Hardware',1990-09-14,0,,11309,3089
b'Pusher II',2004-12-25,0,,11328,3090
b'Pusher 3',2005-08-22,0,,11330,3091
b'Super Fuzz',1980-09-18,0,,11333,3092
b'40 Days and 40 Nights',2002-03-01,13,3.00,5151,1937
b'Into the Night',1985-02-22,0,,11338,3095
b'A Bittersweet Life',2005-03-31,0,,11344,3096
b'Fragile',2005-10-14,0,,11348,3097
b'Bowfinger',1999-08-12,1,2.00,11353,3098
b'The Saint',1997-04-03,35,3.14,1479,550
b'Beyond Re-Animator',2003-04-04,1,5.00,11429,3107
b'FernGully: The Last Rainforest',1992-04-10,6,3.50,5159,1940
b'Kingsglaive: Final Fantasy XV',2016-07-09,1,3.00,161594,6610
b'The Magnificent Ambersons',1942-07-10,5,4.20,5177,1942
b'Crazy/Beautiful',2001-06-29,9,3.11,4372,1682
b'Halloween 4: The Return of Michael Myers',1988-10-21,0,,11357,3099
b'Odds and Evens',1978-10-28,0,,11367,3100
b'Blood Simple',1984-09-07,0,,11368,3101
b'Edtv',1999-03-26,0,,11374,3102
b'The Hard Way',1991-03-08,0,,11384,3104
"b'Honey, We Shrunk Ourselves'",1997-03-18,0,,11425,3105
b'The Lion King 1\xc2\xbd',2004-02-06,0,,11430,3108
b'Bullets Over Broadway',1994-10-14,1,3.00,11382,3103
"b""L'Avventura""",1960-09-14,4,4.00,5165,1941
"b""Wayne's World 2""",1993-12-10,22,3.23,3254,1251
b'All Dogs Go to Heaven',1989-11-17,1,2.00,11497,3118
"b'Little Indian, Big City'",1994-12-14,1,4.00,11479,3116
b'Rebel Without a Cause',1955-10-29,0,,221,77
b'Common Wealth',2000-09-29,1,5.00,11477,3115
b'Madly in Love',1981-12-18,36,3.19,11441,3109
b'Quiz Show',1994-08-25,0,,11450,3111
b'Battle of Britain',1969-09-15,0,,11463,3112
b'Great Balls of Fire!',1989-06-30,0,,11465,3113
b'The Silence',1963-09-23,0,,11506,3119
b'Welcome to the Dollhouse',1996-05-24,1,4.00,11446,3110
b'The Long Good Friday',1980-11-01,1,4.00,5198,1944
b'Nine Months',1995-07-12,1,5.00,11472,3114
b'East of Eden',1955-04-10,3,2.67,220,76
b'Taps',1981-12-20,4,2.75,5237,1950
b'Heaven Can Wait',1978-06-28,1,2.00,12185,3196
b'The Polar Express',2004-11-10,4,2.50,5255,1955
b'Smokey and the Bandit',1977-05-26,6,2.67,5247,1952
b'Stir Crazy',1980-12-12,5,3.60,5250,1953
b'The Waterboy',1998-11-06,0,,10663,2988
b'Very Bad Things',1998-09-11,14,3.29,2387,867
"b""Goya's Ghosts""",2006-11-08,0,,11515,3120
"b""Bridget Jones's Diary""",2001-04-13,71,3.61,4246,1639
b'The Discord',1978-03-16,0,,11530,3123
b'All the Right Moves',1983-10-21,1,4.00,5226,1949
b'Adventures of Ars\xc3\xa8ne Lupin',2004-09-17,0,,11540,3124
b'Little Man Tate',1991-09-06,2,4.00,11521,3122
b'Red Dawn',1984-08-10,14,2.79,3441,1328
b'Quo Vadis',1951-11-08,1,3.00,11620,3134
b'Stir of Echoes',1999-09-10,1,3.00,11601,3131
b'Class of 1984',1982-08-20,0,,11564,3125
b'The Exorcist III',1990-08-17,0,,11587,3126
b'The I Inside',2004-01-15,0,,11588,3127
b'Serial Mom',1994-04-13,0,,11592,3128
"b""Nobody's Fool""",1994-12-23,0,,11593,3129
b'Bomber',1982-08-05,0,,11614,3132
b'Go for It',1983-02-01,0,,11616,3133
b'Malcolm X',1992-11-18,29,4.07,3246,1244
b'Asterix and the Big Fight',1989-10-04,1,4.00,11625,3135
b'The Clearing',2004-07-02,1,5.00,10742,2999
b'The Karate Kid',1984-06-22,39,3.62,2420,891
b'Death to Smoochy',2002-03-28,4,3.25,5265,1956
b'The Fortune Cookie',1966-10-19,6,3.67,4186,1616
b'My Fair Lady',1964-10-21,1,2.00,11113,3064
b'The Dark Crystal',1982-12-17,0,,11639,3137
b'Masters of the Universe',1987-08-07,0,,11649,3138
b'Invincible',2006-08-25,0,,11652,3139
b'The Myth',2005-05-11,0,,11653,3140
b'Casshern',2004-04-24,0,,11662,3142
b'Halloween H20: 20 Years Later',1998-08-05,0,,11675,3144
b'The Miser',1980-03-05,0,,11680,3145
b'Vanity Fair',2004-09-01,1,2.00,11632,3136
b'101 Dalmatians',1996-11-27,1,1.00,11674,3143
b'He Was a Quiet Man',2007-11-23,1,1.00,10247,2927
b'Sissi',1955-12-22,214,4.04,457,176
b'Star Wars: Episode I - The Phantom Menace',1999-05-19,140,3.32,2628,987
b'I.Q.',1994-12-24,2,3.50,11777,3150
b'The Little Rascals',1994-08-05,0,,10897,3025
b'The Two Missionaries',1974-12-21,0,,11681,3146
b'Crime Busters',1977-04-01,0,,11689,3147
b'The Exchange Student',1967-12-01,0,,11696,3148
b'Tightrope',1984-08-17,0,,11707,3149
b'Harvey',1950-12-04,0,,11787,3151
b'Jab We Met',2007-10-26,0,,11807,3152
b'U.S. Marshals',1998-03-06,0,,11808,3153
b'Weird Science',1985-08-01,0,,11814,3154
b'On Golden Pond',1981-12-01,0,,11816,3155
b'Wimbledon',2004-09-13,0,,11823,3156
b'Trinity Is Still My Name',1971-10-21,0,,11829,3157
b'Jabberwocky',1977-03-28,0,,11834,3158
b'Young Frankenstein',1974-12-15,29,3.86,3034,1164
b'The Company of Wolves',1984-09-21,1,1.00,11905,3169
b'Curly Sue',1991-10-24,1,4.00,11894,3167
b'The Lover',1992-01-22,0,,10995,3040
b'The SpongeBob SquarePants Movie',2004-11-14,0,,11836,3159
b'The Return of the Pink Panther',1975-05-21,0,,11843,3160
b'The Accidental Spy',2001-01-18,0,,11847,3162
b'Animal Farm',1954-12-28,0,,11848,3163
b'Robin Hood',1973-11-08,0,,11886,3166
b'Underground',1995-04-11,0,,11902,3168
b'Suspiria',1977-02-01,1,5.00,11906,3170
b'Splendor in the Grass',1961-10-10,7,4.00,3330,1285
b'Kuch Kuch Hota Hai',1998-10-16,1,4.00,11854,3164
b'Father of the Bride Part II',1995-12-08,1,5.00,11862,3165
b'Open Your Eyes',1997-12-19,9,4.11,2594,974
b'Hatchet',2006-04-27,1,1.00,11908,3171
b'The Thin Man',1934-05-25,11,3.45,3529,1371
b'Intimacy',2001-01-20,1,5.00,11845,3161
b'The Decameron',1971-08-25,1,4.00,49902,4530
b'Capricorn One',1977-12-10,1,5.00,11935,3175
b'The Chronicles of Riddick: Dark Fury',2004-06-15,106,3.93,2791,1049
b'Dragonfly',2002-02-22,3,2.67,5127,1931
b'Tombstone',1993-12-25,1,5.00,11969,3181
b'The Gendarme Takes Off',1970-10-28,0,,11913,3173
b'The Gendarme and the Gendarmettes',1982-10-03,0,,11915,3174
b'City of Women',1980-03-28,0,,11936,3176
b'Vanishing Point',1971-01-15,0,,11951,3178
b'Young Guns',1988-02-17,0,,11967,3180
b'Much Ado About Nothing',1993-05-07,0,,11971,3182
b'Don Camillo',1952-03-28,0,,11972,3183
"b'Merry Christmas, Mr. Lawrence'",1983-05-28,1,2.00,11948,3177
